Boundary ID,System Name,Boundary Type,System Type,Population Served,Connections,Census Population Allocated,Arsenic (ppb),Hexavalent Chromium (ppb),Cadmium (ppb),DBCP (ppb),Lead (ppb),Nitrate (ppm),Perchlorate (ppb),PCE (ppb) ,TCE (ppb),TCP (ppb),TTHMs (ppb),"Combination Radium 226, 228 (PCI/L)",Uraniuim (PCI/L)
2000593,Oakhurst Mobile Home Estates,System,C,114,114,98,6.237,0,0,0,4.25,3.668,0,0,0,0,0,,34.408
2000595,Country Living Mhp,System,C,450,99,48,0,,0,0,0,6.28,0,0,0,,0,,
2000605,Whispering Pines Mhp,System,C,31,18,3,2.083,,0,,0,8.844,0,0,0,0,0,,2.795
2000608,Wildwood Mobile Home Pk Inc,System,C,116,68,1,4.75,,0,0,0,1.526,0,0,0,0,1.147,,0.707
2000643,Frutec/Grapeco-Closed,System,C,50,3,76,,,,,,,,,,,,,
2000688,Ecco,System,C,100,43,35,6.222,,0,,0,1.414,0,0,0,0,0.762,,1.387
2000690,Md#73 Quartz Mountain,System,C,375,126,221,0,,0,0,0,1.548,0,0,0,0,0,1.433,2.105
2000692,Md#95 Ranchos West  2000692,System,C,150,27,74,1.358,2.75,0,0,0,17.291,0,0,0,0,0,,0.707
2000724,Sa#14 Chuk Chanse Subdivision,System,C,100,31,82,1.821,,0.327,0,0,10.353,0.092,0,0,0,0.36,,0.707
2000727,Md#36 Eastin Arcola,System,C,80,16,2,0.869,,0.146,0,0,6.844,0,0,0,0,0,,0.707
2000728,Md#37 La Vina,System,C,350,99,243,0.625,,0.073,0.012,3.6,5.379,0,0,0,0,0,,
2000729,Sa#16 Sumner Hill-Water System,System,C,100,39,8,0,,0,0,0,1.414,0,0,0,0,36.137,,0.707
2000737,Md#42 Still Meadow,System,C,100,34,64,19.363,,0,0,0,1.414,0,0,0,0,0,,19.579
2000757,Md#63 Meadow Springs Ranch,System,C,300,82,124,0,0,0,,0,1.414,0,0,0,0,0,,0.707
2000775,Oak Creek Mobile Home Park(Water),System,C,370,198,32,6.971,,0,,0,1.414,0,0,0,0,0.5,,0.707
2000785,Valley Teen Ranch,System,C,50,4,1,113.265,,0,,0,2.879,0,,,,6.3,,0.707
2000800,Marquez Rental,System,C,50,20,2,8.1,,0,0,0,1.414,0,0,0,0,0,,25.327
2000828,Shady Oaks Mobile Home Park Llc,System,C,40,21,4,0,,0,,7.4,9.783,0,0,0,,,2.284,196.864
2000832,Skp Park Of The Sierras Inc,System,C,513,256,220,0.367,,0,0,0,1.414,0,0,0,0,0.019,,
2000849,Md#60 Dillon Estates,System,C,150,38,29,3.325,,0,0,0,11.18,0,0,0,0,0,,7.409
2000851,Md#40 Sunset Ridge Estates,System,C,150,27,58,0.55,,0,0,1.383,1.414,0,0,0,0,0,,0.823
2000865,Md#58 Sierra Highlands,System,C,75,25,22,0.867,,0,,0,1.414,0,0,0,,0,,2.711
2010001,Chowchilla City Water Dept,System,C,11759,3840,11334,1.841,,0,0,0,6.231,0,0.056,0,0,0,,0.707
2010002,City Of Madera,System,C,63105,13695,60601,1.157,0,0,0,0,21.231,0,0,<0.001,0,0.069,,7.4
2010003,Bass Lake Water Company,System,C,2827,1007,393,1.833,,0,,1.017,1.414,0,0,0,0,0,0.595,3.721
2010004,Madera Cmd No 19 Parkwood,System,C,1637,496,1889,0.617,,0,0.013,0.667,14.195,0,0,0,0,0,,1.689
2010005,Yosemite Spring Park Util Co,System,C,5921,1889,3712,2.707,,0,0,0.534,1.414,0,0,0,0,0,,8.71
2010006,Madera Csa No 3 Parksdale,System,C,2198,666,1798,0,,0,0.013,0,12.005,0,0,0,0,0,,0.707
2010007,Hillview Wc-Oakhurst/Sierra Lakes,System,C,2805,1030,1015,33.5,,0,0,0,1.811,0,0,0,0,2.5,,357.856
2010008,Madera County M.D. #10A - Madera Ranchos,System,C,3039,922,1112,2.58,,0.34,0,0,22.556,0,0,0,0,0,,0.707
2010009,Madera Co Sa No 19-Rolling Hills,System,C,1105,335,701,6.28,,0,0,4.333,5.614,0,0,0,0,0,,0.707
2010010,Madera Valley Water Company,System,C,7052,1936,4837,2.304,,0,0,0,14.529,0,0,0,0,0.081,,
2010011,Madera Co Sa #1-Indian Lakes,System,C,1562,473,890,0,,0,0,0,1.592,0,0,0,0,0,,2.152
2010012,Hillview Water Co-Raymond,System,C,294,89,156,12.9,,0,0,24,58.059,0,0,0,0,0,,8.2
2010013,Hillview Water Co-Coarsegold,System,C,79,25,67,0.733,,0,0,0,1.414,0,0,0,0,0,,0.756
2010014,Hillview Water Co-Goldside-Hil,System,C,1043,316,538,2.108,,0,0,0,8.368,0,0,0,0,0.05,,5.712
2010016,Riverstone/Rootcreek Water District,System,C,858,858,285,,,,,,,,,,,,,
2010800,Central Ca Womens Facility,System,C,2800,656,3732,5.111,,0,0,0,9.959,0,0,0,0,0,,
2010801,Valley State Prison,System,C,3300,667,1749,10.185,,0,0,0,1.767,0,0,0,0,0,,
2100508,Muir Beach Community,System,C,431,159,239,0,,0,,,2.136,0,0,0,0,25.532,,
2100519,Estero Mutual,System,C,125,145,29,1.6,,0,,0,4.561,0,0,0,0,175.395,,0.707
2100549,Blue Mountain Center,System,C,30,12,5,0,,0,0,,1.414,0,0,0,0,0.5,,
2100565,Green Gulch Farm,System,C,75,17,5,0,,0,,0,4.023,0,0,0,0,14.625,,
2100579,Nicasio Valley Ranch Mutual,System,C,51,17,34,1.746,,0,,0,5.5,0,0,0,0,68.482,,
2110001,Inverness Public Utility Dist,System,C,1304,510,485,0,,0,,,1.414,0,0,0,,70.797,,0.707
2110002,Marin Municipal Water District,System,C,195362,61257,185722,0,0,0,0,0.016,1.459,0,0,0,<0.0001,26.016,,
2110003,North Marin Water District,System,C,61500,18603,56584,0.082,0,0,0,0.032,1.424,0,0,0,0.0001,30.625,,
2110004,Stinson Beach County Wtr Dist,System,C,1500,727,543,6.298,,0,,0,5.914,0,0,0,0,18.949,,
2110005,Bolinas Community Pud,System,C,1620,587,1298,0,,0,,0,6.506,0,0,0,0,97.254,,
2110006,North Marin Wd - Pt. Reyes,System,C,1700,690,595,0,0,0,0,0,1.414,0,0,0,,45.379,2.68,0.707
2110007,Coast Springs - Cal. Water Service (Puc),System,C,210,255,184,0.267,0,0,0,0.123,16.723,0,0,0,0,37.827,,0.707
2110008,Lawson S Landing,System,C,900,207,35,0,,0,,,10.003,0,0,0,0,14.5,,
2110350,Nps Ggnra,System,C,200,208,117,0,0,0,0,0,1.468,0,0,0,0,48.849,,
2110502,Nps Prns - Beaches,System,C,55,10,38,0,,0,,0,6.2,0,0,0,0,37.737,,
2210001,Mariposa Public Utility Dist,System,C,2000,652,1239,0,,0,,0,5.994,0,0,0,0,45.472,,
2210002,Ponderosa Basin Mutual Wtr Co,System,C,790,312,258,2.731,,0,,0.321,2.545,0,0,0,0,0,,4.905
2210503,Yosemite Nps-Yosemite Valley,System,C,1000,235,995,1.3,,0,,0,1.414,0,0,0,0,0,,6.7
2210510,Yosemite National Park - Wawona,System,C,150,150,5,0,,0,,0,1.414,0,0,0,,29.879,,
2210515,Yosemite Nps - El Portal,System,C,635,235,72,0,,0,,0,1.505,0,0,0,0,0,,
2210851,Cdf  & Fp - Mt. Bullion,System,C,110,8,0,0.51,,0,0,0,2.07,0,0.601,0,0,0,,0.707
2210901,Mpwd-Coulterville Csa 1,System,C,193,93,83,7.761,,0,0,0,15.817,0,0,0,0,0,,
2210903,Fishcamp Mutual Water Company,System,C,250,75,5,0,,0,,0,1.85,0,0,0,0,0.083,,12.775
2210905,"Mcclure Boat Club, Inc.",System,C,293,67,4,0,,0,,8.813,1.414,0,0,0,0,100,,
2210906,Mariposa Pines Mutual,System,C,284,86,99,0,,0,0,1.867,1.457,0,0,0,0,0,,
2210921,Whispering Pines Apartments,System,C,55,26,1,0,,0,,0,1.414,0,0,0,0,0.4,,0.707
2210924,Yosemite West Water System,System,C,420,168,13,0,,0,0,7,1.487,0,0,0,,0,,
2210925,Yosemite Westlake Mobile Estates,System,C,75,55,3,0,,0,,0,1.712,0,0,0,0,0,,0.707
2300502,Albion Mutual Water Company,System,C,40,24,15,0,,0,,,1.414,0,0,0,,7.927,,
2300506,Meadow Estates Mutual,System,C,85,35,50,0,,0,,,4.386,0,0,0,,2.7,,
2300507,Calpella County Water District,System,C,548,176,259,0,0,0,0,0,1.856,0,0,0,0,37.416,,
2300514,Elk County Water District,System,C,380,84,10,0.307,,0,,,2.82,0,0,0,0,12.918,,
2300545,Shorelands Road & Water Company,System,C,85,45,25,0,,0,,,5.103,0,0,0,,22.054,,
2300590,Surfwood Mutual Water Corporation,System,C,160,102,60,0,,0,,,1.414,0,0,0,,67.438,,
2300596,Big River Vista Mutual Water Company,System,C,36,19,5,0,,0,,,1.414,0,0,0,,14.81,,
2300604,Point Of View Mutual Water Co,System,C,57,28,56,0.538,,0,,,3.562,0,0,0,,25.396,,
2300605,River Estates Mutual Water Company,System,C,250,82,198,0,,0,0,,1.44,0,0,0,,5.47,,
2300606,Lake View Mutual Water Co.,System,C,90,28,75,0.25,,0,0,,3.793,0,0,0,,0,,
2300609,Seafair Road And Water Company,System,C,50,31,45,0,,0,,1.35,2.638,0,0,0,,10.05,,
2300610,Caspar South Service Company,System,C,188,91,59,0,,0.056,,,5.835,0,0,0,,41.357,,
2300634,Ocean'S Edge Estates,System,C,250,71,211,0,,0,0,,18.339,0,0,0,,8.165,,
2300638,Wildwood Campground,System,C,150,50,44,0,,0,0,,1.414,0,0,0,,1.26,,
2300644,Woodside Rv Park,System,C,280,56,35,0,,0,,,16.4,0,0,0,,12.193,,
2300646,Bella Shores Mobile Home Park,System,C,80,60,32,0,,0,0,,22.575,0,0,0,,9.8,,
2300663,Branscomb Mutual Water Company,System,C,76,23,13,0,0,0,0,,1.414,0,0,0,,15.459,,
2300667,"Woods, The (Mendocino)",System,C,150,112,41,0,,0,0,,1.414,0,0,0,,4.357,,
2300668,Point Cabrillo Highlands,System,C,42,21,15,0,,0,0,,2.354,0,0,0,,0,,
2300705,Little Lake Mobile Home Park,System,C,42,1,1,0,,0,,,1.414,0,0,0,,2.457,,0.707
2300708,Ridgewood Water System,System,C,200,167,15,0,,0,,,1.414,0,0,0,,2.43,,
2300717,Creekside Cabins & Rv Resort,System,C,124,55,2,,,,,,1.414,,,,,,,
2300730,Westport County Water District,System,C,369,75,3,0,,0,,,1.414,0,0,0,,27.216,,
2300731,"City Of 10,000 Buddhas",System,C,200,50,31,0,,0,,0,1.82,0,0,0,,0,,
2300735,Holly Ranch Village,System,C,25,9,4,0,,0,0,,5.867,0,0,0,,12.67,,
2300743,Dolphin Isle Marina,System,C,280,85,15,0,,0,,,1.579,0,0,0,,3.213,,
2300832,Hills Ranch Mutual Water Company,System,C,60,48,23,0,,0,,,1.414,0,0,0,,47.905,,
2300837,Yokayo Water System,System,C,75,23,4,0,,0,,,5.65,0,,,,3.9,,
2300892,Covelo Mobile Home Park,System,C,30,19,18,0,,0,0,,4.287,0,0,0,,0,,
2310001,"Fort Bragg, City Of",System,C,7273,2822,6961,0,,0.037,,0,1.414,0,0,0,,33.784,,
2310002,Rogina Water Company Inc.,System,C,3700,1014,2807,0,,0,0,,1.774,0,0,0,0,14.872,,
2310003,"Ukiah, City Of",System,C,16185,4779,15862,0,,0,0,0,1.871,0,0,0,,7.486,0,
2310004,"Willits, City Of",System,C,7404,2415,4940,0,,0,,0,1.414,0,0,0,,64.099,,0.707
2310005,Willow County Water District,System,C,3797,1070,4515,0,,0,0,,2.541,0,0,0,,4.003,,
2310006,Millview County Water District,System,C,5500,1496,5577,0,0,0,0,,2.626,0,0,0,0,16.714,,
2310007,North Gualala Water Company,System,C,2630,1052,1666,0,,0,,,1.414,0,0,0,,22.203,,
2310008,Redwood Valley County Water District,System,C,5200,1348,4788,0,,0,0,0,1.526,0,0,0,0,46.084,,
2310009,Brooktrails Township Csd,System,C,3800,1554,3227,0,0,0,,,1.414,0,0,0,0,40.249,,
2310010,Hopland Public Utility District,System,C,1038,292,576,0,,0,0,,4.191,0,0,0,,4.008,,
2310011,Laytonville County Water District,System,C,1301,328,184,18.25,,0,,,1.414,0,0,0,,27.758,,
2310012,Irish Beach Water District,System,C,560,201,85,0,,0,,,2.41,1.467,0,0,0,21.608,,
2310013,Point Arena Water Works,System,C,449,132,311,0,,0,0,,1.555,0,0,0,,14.88,,
2400046,Black Rascal Water Company,System,C,393,131,193,,,,,,17.05,0,,,,,,
2400053,El Nido Mobile Home Park,System,C,125,50,8,47.907,,0,0.008,0,1.606,0,0,0,0,0,,
2400128,Country Club County Wd,System,C,56,23,9,6.667,,0,0,0,8.093,0,0,0,0,0,,
2400167,Ballico Csd,System,C,406,72,169,1.1,,0,0,0,35.363,0,0,0,,0,,
2400172,Sandy Mush Detention Center,System,C,800,157,33,30.378,8.033,0,0,0,8.415,0,0,0,0,1.729,,2.555
2400201,Volta Community Sd,System,C,150,42,86,0.933,20,0,0,0,11.715,0,0,0,0,0,,
2400209,San Luis Hills,System,C,300,66,12,2.167,,0,,0,1.862,0,0,0,0,0,,1.4
2410001,City Of Atwater,System,C,29050,6688,25055,4.664,,0,0.032,0.261,34.072,0,0,0,0.0193,0.435,,
2410002,City Of Dos Palos,System,C,7450,2614,6746,1.611,,0,0.012,0,5.7,0,0,0,0,0,,
2410003,City Of Gustine,System,C,5546,1878,5480,0.833,,0,0,0,23.351,0,0.047,0,0,0,,
2410004,City Of Livingston,System,C,14894,3062,12867,4.233,,0,0.022,0,10.682,0,0,0,0.1028,0.129,,5.291
2410005,City Of Los Banos,System,C,37168,11445,34967,6.647,29.708,0,0,0,22.056,0,0.089,0,0,0.133,,5.739
2410006,Delhi Cwd,System,C,7068,2359,6306,5.267,,0,0.007,0,24.064,0,0,0,0.0042,0.067,,1.129
2410007,Planada Csd,System,C,4500,1095,4055,4.706,1.327,0,0,0,13.982,0,0,0,0,0.038,,1.386
2410008,Meadowbrook Wc,System,C,6309,1603,5286,1.03,2.929,0,0,0.875,20.317,0,0,0,0,0,,11.763
2410009,City Of Merced,System,C,81130,21127,68142,6.256,,0,<0.001,0.099,14.045,0,0,0,0,0.492,,1.98
2410010,Winton Water & Sanitary Dist,System,C,8500,2393,8735,2.828,,0,0.024,0,15.177,0,0,0,0.0139,0.21,,0.707
2410011,Le Grand Comm Services Dist,System,C,1700,456,359,5.907,,0,0,0,8.185,0,0,0,0.0018,0,0,1.206
2410012,Hilmar County Water District,System,C,4850,1570,3986,7.591,0,0,0,0,41.859,0,0,0,0.005,0,,
2410018,Santa Nella County Water District,System,C,1308,647,1341,4.533,,0,0,0,6.865,0,0,0,0,0,,0.707
2410700,Castle Airport,System,C,1500,145,102,3.992,,0,0,0,12.147,0,0,0,,0,,0.886
2500503,California Pines C.S.D.,System,C,300,130,463,1.35,,0,0,0,2.007,0,0,0,0,0,,
2500801,Newell County Water District,System,C,300,310,6,2.15,,0,,,1.414,,0,0,0,5.1,,0.707
2500911,I'Sot Well #3 & #15,System,C,215,43,114,0,,0,,0,1.671,0,0,0,0,0,,
2510001,City Of Alturas,System,C,2982,1372,2825,5.013,,0,,0,6.068,0,0,0,0,0,,
2510002,Cedarville County Water Dist.,System,C,500,265,389,,,,,,9.327,,0,0,0,0,,
2600501,Birchim Community Service District,System,C,130,55,52,0,,0,0,0,1.414,0,0,0,,,,2.547
2600532,Lundy Mutual Water Company,System,C,70,32,4,,0,,,,,,0,0,,,,1.009
2600538,Lower Rock Creek Mutual Water Co.,System,C,300,107,73,0,,0,,0,1.414,0,0,0,,,,
2600546,Crowley Lake Mutual Water District,System,C,250,67,120,0,,0,,0,3.371,,0,0,,,,16.95
2600547,Crowley Lake Trailer Park,System,C,260,155,4,0,,0,,0,1.414,0,0,0,,,,1.62
2600620,Mountain Meadows Mwc,System,C,225,73,264,0,,0,0,5.5,14.951,,0,0,,,,19.831
2600621,White Mountain Mutual Water Company,System,C,50,52,34,,,,,,,0,0,0,,,,
2600622,Sierra East Mobile Home Community,System,C,50,29,22,39.997,,,,,1.414,,,,,,,
2600699,Chalfant Valley West M.W.C.,System,C,55,16,47,,,,,,,,,,,,,
2600714,Lower Swall Meadows Water System,System,C,40,15,13,0,,0,,0,16.061,0,0,0,,,,1.802
2610001,Mammoth Cwd,System,C,8234,3617,7802,5.58,0,0,0,0,1.414,0,0,0,0,15.95,,21.4
2610002,June Lake Pud Village,System,C,240,137,520,0,,0,0,0,1.414,0,0,0,0,32.25,,16.957
2610003,Bridgeport Pud,System,C,850,431,397,23.4,,0,0,0,5.5,0,0,0,,0,,
2610004,June Lake Pud - Down Canyon,System,C,310,327,34,0,,0,0,0.786,1.414,0,0,0,0,13,,
2610005,Lee Vining Public Utility,System,C,150,90,164,0,,0,0,0,15.498,,0,0,0,0,,
2610700,Usmc/Mtn Warfare Trng Ctr - Bridgeport,System,C,300,30,1,6.65,,0,0,1.7,2.755,,0,0,,0,,
2610701,Usmc - Housing Coleville,System,C,325,115,16,0.568,,0,0,50,4.018,0,0,0,0.002,0,,6.661
2700503,Assisi Mwc,System,C,126,42,46,0,,0,0,0,1.414,0,0,0,0,0,,
2700509,Oak Manor Ws,System,C,71,33,38,0,,0,,0,6.333,0,0,0,,0,,
2700511,Normco Wc,System,C,928,272,515,0,,0,,0,12.433,0,0,0,0,0,,
2700522,Cabana Holiday Ws,System,C,400,146,66,0,2.8,0,0,0,6.9,0,0,0,0,0,,0.707
2700523,Calera Canyon Heights Hoa,System,C,39,17,5,7.507,,2,,0,3,0,0,0,,0,,
2700534,Colonial Oak Wc Inc,System,C,198,66,99,0,,0,,0,39.322,0,0,0,0,0,,
2700535,Jost Post Wa,System,C,60,20,3,0,,0,,0,1.414,0,,,,,,
2700536,Corral De Tierra Estates Wc,System,C,45,16,5,76.361,,0,,0,2.107,0,0,0,0,0,,
2700541,Del Monte Farms Rd Ws #03,System,C,55,16,12,0,,0,0,0,6.683,0,0,0,0,0,,
2700547,Desmond Rd Ws #03,System,C,55,19,9,0,,0,,0,2.733,0,0,0,,0,,
2700548,Dolan Rd Mwc,System,C,120,40,54,0,,0,,0,4.765,0,0,0,,0,,
2700579,Elkhorn Rd Ws #04,System,C,60,20,47,0,,0,0,0,31.968,0,0,0,0,0,,
2700586,Gabilan Wc,System,C,454,162,438,1.25,,0,0,0,6.99,0,0,0,0,0,,4.333
2700589,Glenn Ave Ws #01,System,C,78,26,8,0,,0,,0,30.72,0,0,0,0,0,,
2700594,Hidden Valley Wa,System,C,51,31,57,0,,0,0,0,17,0,0,0,0,0,,
2700606,Hidden Views Mhp Ws,System,C,75,31,2,5,,0,,0,7.955,0,0,0,0,0,,12.37
2700612,Laguna Seca Wc,System,C,162,58,87,11.611,,0,,0,10.2,0,0,0,,0,,
2700622,Outlook Wa,System,C,45,19,58,0,,0.317,,0,1.744,0,0,0,0,0.233,,
2700624,Leafwood Community Wa,System,C,66,23,22,0,,0,0,0,21.2,0,0,0,0,0,,
2700629,Manzanita Hills Wa,System,C,75,31,68,0,,0,,0,14.958,0,0,0,0,0,,
2700634,Chetmoore Acres Wa,System,C,50,25,42,0,,0,,0,10.333,0,0,0,,0,,
2700638,Maher Rd Ws #05,System,C,51,17,21,0,,0,0,0,4.4,0,0,0,0,0,,
2700656,Moro Cojo Mwa,System,C,67,19,30,1.892,,0,,0,14.671,0,0,0,0,0,,4.45
2700662,Murphy Hill Ws #01,System,C,65,29,14,0,,0,0,0,16.667,0,0,0,0,0,,
2700663,Murphy Hill Ws #02,System,C,60,20,27,0.75,,0,,0,1.414,0,0,0,0,5.933,,
2700665,Oak Heights W & R Co Inc,System,C,105,35,50,0,,0,,0,35.037,0.24,0,0,0,0,,
2700669,Orchard Ln Ws #02,System,C,32,16,23,0,,0,0,0,9.842,0,0,0,0,0,,
2700674,Paradise Lake Mutual Water Co.,System,C,180,90,71,0,,0,,0,4.775,0,0,0,,0,,
2700682,Paradise Rd Ws #09,System,C,250,17,37,0,,0,,0,1.414,0,0,0,0,0,,
2700686,Garlen Court Ws,System,C,69,23,34,0,,0,0,0,43.246,0,0,0,0,0,,
2700687,Pesante Rd Ws #02,System,C,120,40,1,0,,0,,0,9.667,0,0,0,,0,,
2700691,Pesante Rd Ws #06,System,C,48,16,14,2.333,,0,,0,3.827,0,0,0,0,0.092,,
2700702,Prunedale Mwc,System,C,252,84,174,31.127,,0,,0,11.615,0,0,0,,0,,
2700709,Rancho Borromeo Mws,System,C,100,36,13,0,,0,,0,17.437,0,0,0,,0,,
2700713,Rolling Hills Rancho Wa,System,C,177,59,59,0.75,,0,,6.5,30.59,0,0,0,0,0,,
2700728,San Ardo Wd,System,C,550,162,450,0,,0,,0,1.414,0,0,0,,0,,
2700733,San Juan Rd Ws #01,System,C,45,15,27,0,,0,,0,3.11,0,0,0,0,0,,6.9
2700738,San Miguel Ws #01,System,C,100,34,43,0,,0,0,0,58.172,0,0,0,0,0,,
2700740,San Miguel Ws #03,System,C,48,16,41,0,,0,,0,8.966,0,0,0,0,0,,
2700766,Strawberry Rd Ws #06,System,C,150,27,20,0,,0,,0,14.75,0,0,0,0,0,,
2700771,Springfield Water Company,System,C,200,42,13,3,,0,,0,256.649,0,0,0,,0,,5
2700772,Struve Rd Ws #02,System,C,166,81,239,0,,0,,0,12.678,0,0,0,0,0,,
2700773,Sunny Mesa Water System,System,C,880,259,542,0,,0,0,0,5.049,0,0,0,0,0,,
2700775,Tierra Verde Mwc,System,C,48,16,21,7.526,,1.5,0,0,12.25,0,0,0,0,0,,
2700787,Vega Rd Ws #01,System,C,438,148,169,0,,0,0,0,1.512,0,0,0,0,0,,
2700792,Summerhill Mhp Ws,System,C,102,34,7,0,,0,,0,1.414,0,0,0,0,0,,
2700799,Vista Del Toro Ws,System,C,87,29,7,20.198,,6.379,,0,1.414,0,,,,,,
2700837,Blackie Rd Ws #05,System,C,54,18,30,,,,,,7.667,0,0,0,0,0,,0.707
2700838,Spring Canyon Wa,System,C,99,33,46,5.35,,0,,15,33.341,0,0,0,,,,9.52
2700842,Baumann Rd Ws #01,System,C,40,17,9,0,,0,0,0,3.725,0,0,0,0,0,,
2700970,Cherokee Acres Mhp Ws,System,C,36,19,10,0,,1,,0,1.414,0,,,,,,
2700992,Miller'S Lodge Ws,System,C,150,51,0,,,,0,,1.414,0,0,0,0,0,,
2701034,Apple Ave Ws #02,System,C,75,18,7,2,,0,,0,1.414,,,,,,,5.6
2701036,Apple Ave Ws #03,System,C,60,20,100,0,,0,,0,66.076,0,0,0,,0,1.97,7.373
2701040,Mccoy Rd  Ws #05,System,C,72,24,0,1,,0,,0,24.258,0,0,0,0,0,,5.078
2701046,Camphora Apartments,System,C,126,42,5,0,,0,0,0,1.414,0,0,0,0,0,,3.87
2701063,River Rd Ws #25,System,C,65,19,40,2,,0,,0,178.5,0,0,0,,0,,12
2701068,Iverson & Jacks Apts Ws,System,C,150,31,1,0,,0,0,0,66.639,0,0,0,0,0,,8.198
2701202,Cal Am Water Company - Chualar,System,C,748,196,978,1.5,,0,,0,2.596,0,0,0,0,,,1.763
2701241,Encinal Rd Ws #01,System,C,41,18,12,3,,0,,0,222.789,0,0,0,,0,,
2701254,Carmel Riviera Mwc,System,C,350,185,343,0,,0,,0,3.061,0,0,0,,1.7,,13.563
2701257,Garrapata Wc Inc,System,C,150,50,31,0,,0,0,0,4.759,0,0,0,0,0,,0.707
2701263,Partington Ridge Mwc,System,C,75,25,119,,,,,,,,,,,,,
2701278,Rancho Chaparral Mwc,System,C,48,16,13,,,,,,1.414,0,0,0,,0,,
2701279,Coastlands Mws (Post Creek),System,C,129,43,12,0,,0,,9,1.414,0,,,,,,
2701280,Nepenthe Ws,System,C,100,1,12,0,,0,0,0,1.462,0,0,0,0,4.875,,
2701295,Esalen Institute Ws,System,C,200,42,24,0,,0,,0,2.167,0,0,0,,8.9,,
2701355,Princes Camp Resort Ws,System,C,126,55,178,0,,0,,0,1.414,0,,,,,,
2701364,Pedrazzi Mwc,System,C,273,96,67,0,,0,,0,8.442,0,,,,,,
2701367,Tierra Meadows Hoa Ws,System,C,63,21,44,13.5,,,0,,,0,0,0,0,0,,
2701403,Pine St Ws #01,System,C,65,17,2,0,,0,0,0,1.414,0,0,0,0,0,,5.42
2701423,Echo Valley Rd Ws #05,System,C,48,16,39,0,,0,,0,9.134,0,0,0,0,0,,
2701452,Monterey Dunes Mwa,System,C,280,137,10,3.2,,0,0,0,1.414,0,0,0,0,0.55,,
2701498,Harbor View Wa,System,C,75,25,84,0,,0,0,0,9.4,0,0,0,0,0,,
2701503,Mesa Del Toro Mwc,System,C,90,35,5,12.713,,0,,0,1.679,0,0,0,0,0,,1.545
2701515,Moss Landing Harbor Ws,System,C,402,141,218,2,,0,,0,1.609,0,0,0,0,0,,
2701553,Pond-Derosa Oaks Wc,System,C,216,72,84,0,,0,,0,7.737,0,0,0,0,0,,0.707
2701570,Los Carneros Mwa,System,C,105,35,41,3.4,,0,,0,1.414,0,0,0,,0,,
2701589,Sunny Acres Mws,System,C,45,15,23,0,,0,,0,13.686,0,0,0,0,0,,4
2701633,Paradise Rd Ws #21,System,C,48,16,42,0,,0,,0,9.25,0,0,0,,0.86,,3.1
2701647,Green Acres Wa,System,C,50,20,8,0,,0,,0,9.864,0,0,0,,0,,
2701658,Arroyo Center Wc,System,C,130,65,9,0,,0,,0,1.414,0,0,0,0,0,,
2701670,Langley/Valle Pacifico Ws,System,C,81,30,109,51.268,,0,,0,4.588,0,0,0,0,32.179,,0.707
2701676,San Lucas Wd,System,C,500,96,259,2.5,,0,,0,95.516,0,0,0,0,22.767,,
2701687,Valley Oaks Mhp Ws,System,C,120,46,3,1.667,,0,,2.333,21.056,0,0,0,0,0,,
2701701,Bradley-Lockwood Rd Ws,System,C,39,16,8,0,,0,,0,20.56,0,,,,,,
2701705,Tassajara Springs Ws,System,C,150,70,18,0,,0,,0,1.414,0,0,0,,0,,
2701731,Brandon Creek Mws,System,C,41,26,1,,,,,,1.414,0,,,,,,
2701740,Bluffs Ws,System,C,172,43,8,3,,0,,0,1.414,0,0,0,,0,,
2701742,California Orchard Ws,System,C,290,50,91,4,,0,,0,1.414,0,0,0,,0,,
2701789,Holly Hills Mwc,System,C,108,27,93,6.355,,0,,0,2.278,0,0,0,,,,
2701800,Tularcitos Mwc,System,C,85,51,21,0,,0,,8,1.414,0,0,0,,0,,
2701820,Corda Rd Ws,System,C,60,19,0,,,,0,,3.821,0,0,0,0,0,,
2701822,Robley Property Mws,System,C,80,33,85,2,,0,,0,2.609,0,0,0,,0,,
2701882,Cal Am Water Company - Bishop,System,C,930,376,639,7.291,,2.143,0,0,2.759,0,0,0,0,,0,1.121
2701888,Cachagua Mutual Ws (#4),System,C,55,24,23,,,0,,,1.414,,,,,,,
2701897,Berry Dr Ws #02,System,C,30,19,46,0,,0,,0,6.376,0,0,0,0,0,,
2701898,Clear Ridge Wa,System,C,123,41,51,0,,0,,7.804,1.414,0,0,0,,0,,
2701904,San Jerardo Coop Ws,System,C,249,67,5,7,,0,0,0,71,0,0,0,0.041,0,,
2701906,San Antonio Mhe Ws,System,C,65,30,36,,,,,,,0,,,,,,
2701918,Lomas Del Sol Mws,System,C,93,31,30,0,,0,0,0,19.333,0,0,0,0,0,,
2701926,Moro Rd Ws #09,System,C,210,65,119,7.609,,0,,2.25,28.644,0,0,0,0,0.116,,5.05
2701929,Country Meadows Mwc,System,C,294,108,6,0,2.446,0,0,0,6.966,0,0,0,0,0.217,,1.083
2701935,Mount Toro Ranchos Mwa,System,C,45,15,99,2,,0,,0,1.414,0,,,,,,
2701956,Pioneer Place Mws,System,C,66,22,28,5.25,,0,,0,1.603,0,0,0,0,0,,
2701959,Tierra Vista Mwc,System,C,57,19,2,11.214,,0,,0,2.11,0,0,0,0,0,,3.159
